id,client_id,responsible_id,product,status,priority,date,deadline,closed_at,reopened_count,last_reopened_at,ai_suggested_category,final_category,is_admin_changed,keywords,confidence,sla_ttfr_min,sla_ttr_min
ff45da05-2907-46da-a7af-581e95604bfb,038bd11d-5272-4b0a-91cb-62c22555334e,5626d650-cef6-443a-8d1f-61aff974e528,личный кабинет,open,medium,2025-11-01 21:03:17,2025-12-23 21:03:17,,0,,технический сбой,технический сбой,FALSE,"ошибка, 500, не работает",0.8382,120,1440
d85dce19-77d5-49e8-b7ec-e28d2b95b4d2,be50a04f-3575-424a-ade9-f698584e07e3,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,платёжный сервис,reopened,high,2026-02-05 21:10:17,2026-02-16 21:10:17,,2,2026-02-13 08:41:41,запрос документов,запрос документов,FALSE,"счёт-фактура, документ, справка",0.6316,30,480
30ef0043-129b-43b5-a222-ca0fae5a26d0,ff1a9b0d-2e3a-4903-a725-7119b6383a48,5626d650-cef6-443a-8d1f-61aff974e528,API интеграция,closed,medium,2025-08-20 21:02:17,2026-03-30 21:02:17,2025-08-20 21:51:17,0,,консультация,консультация,FALSE,"инструкция, подскажите, как",0.7919,120,1440
3dc17ec4-afb5-4da7-9323-c70700dc4557,a8d1836c-0b25-49d3-acef-99d8e127146b,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,личный кабинет,closed,medium,2025-09-16 21:11:17,2026-02-07 21:11:17,2025-09-16 22:26:17,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, неверные данные, дублирование",0.9165,120,1440
d54836a6-4990-4289-b393-49eaaa3a252a,ed461e8b-9d34-475a-b3e7-906511932d42,5626d650-cef6-443a-8d1f-61aff974e528,платёжный сервис,in_progress,medium,2026-03-01 21:11:17,2026-03-27 21:11:17,,0,,консультация,консультация,FALSE,"расхождение, дублирование, некорректно",0.8454,120,1440
dc73d893-eb66-4aa5-b775-b97bc19a05f0,977c8d22-da5c-4bbc-a50b-c8a2890f02c7,8eb3b219-9fb7-44ac-a893-dbc4dab3ebf8,мобильное приложение,in_progress,high,2026-04-08 21:05:17,2026-10-10 21:05:17,,0,,запрос документов,запрос документов,FALSE,"акт, договор, счёт-фактура",0.9455,30,480
91720e56-2a7f-4f16-b76f-e69045694bb5,dd20b946-9873-4fac-98c4-52d21800f808,51ab8fe1-9e79-464e-8940-afde56eef7ab,веб-сервис,reopened,low,2025-08-03 21:09:17,2025-10-03 21:09:17,,2,2025-06-08 03:15:16,технический сбой,технический сбой,FALSE,"ошибка, сбой, не работает",0.8424,480,4320
2c8f3dec-00d1-4613-a43c-3d7d7294dc22,5e8b934b-d324-4dde-9198-bf67dddab3ff,98a7ad04-976f-4a1f-9a4e-2cc4d7cc73a1,платёжный сервис,reopened,high,2025-08-02 21:06:17,2025-10-23 21:06:17,,1,2025-10-18 19:43:18,консультация,консультация,FALSE,"отмена, вернуть, возврат",0.9753,30,480
fae5e6e9-5ff0-4048-8f5a-a0eac276ae75,adeb162c-1d27-4035-91eb-3cce654dd6e0,ca155167-00f3-45f4-9fa5-fa1c385ebf77,аналитический модуль,closed,medium,2026-05-17 21:07:17,2026-10-06 21:07:17,2026-05-17 21:21:17,0,,запрос возврата,технический сбой,TRUE,"недоступен, не работает, ошибка",0.9195,120,1440
4f67daa9-8d7f-43d7-b333-6535b617c7c8,8ef0a0a3-b492-41cc-9861-c8cf7cfd9a74,03dce095-23a2-437e-90ad-5715ecb15aaa,веб-сервис,closed,medium,2026-02-14 21:07:17,2026-03-31 21:07:17,2026-02-14 23:02:17,0,,ошибка в данных,ошибка в данных,FALSE,"неверные данные, расхождение, некорректно",0.8078,120,1440
b6e9c06f-6597-4309-bcb8-e40d670e9f5e,189b6cce-204f-48ec-a40d-c243b8f572bf,0b028ed6-0f00-457b-add5-3edd07308c53,веб-сервис,open,medium,2026-03-14 21:10:17,2026-10-03 21:10:17,,0,,консультация,запрос документов,TRUE,"документ, договор, акт",0.9624,120,1440
9a1ab28d-250d-40af-8ca8-2350a1475aba,43862be3-e3aa-45d8-b0ee-b390154bfdb4,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,аналитический модуль,in_progress,low,2025-10-03 21:06:17,2025-12-22 21:06:17,,0,,проблема с доступом,проблема с доступом,FALSE,"аккаунт, не войти, пароль",0.7447,480,4320
4aa66b8e-d9d1-4eec-b4f9-9df2a3f64317,d6acc4e3-75da-4e48-9f84-bc6c77dd6830,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,аналитический модуль,open,low,2026-03-13 21:08:17,2026-07-09 21:08:17,,0,,запрос документов,запрос документов,FALSE,"документ, акт, счёт-фактура",0.8903,480,4320
3f8c3ed0-20c1-4373-98aa-f21248835364,75b7abd2-65f3-4ac8-8dd3-d24953731d8a,658cb972-0bd8-4e76-9814-f7b6c8d826bd,мобильное приложение,open,medium,2026-01-27 21:09:17,2026-07-23 21:09:17,,0,,жалоба на сервис,жалоба на сервис,FALSE,"грубость, некомпетентность, не решили",0.9452,120,1440
70179904-c372-43de-bdda-552f0370656b,71659763-efb4-4785-9f9e-e8c9f9a74d31,30800edf-4d58-43e3-a96b-940fd74841ac,аналитический модуль,in_progress,medium,2025-10-02 21:08:17,2025-12-10 21:08:17,,0,,технический сбой,технический сбой,FALSE,"сбой, ошибка, недоступен",0.8622,120,1440
c56d98a5-11e0-4ccf-abad-9ae0384318ca,4c824b56-9b35-4655-b82d-610d17fa3bd9,56bde063-d8b5-4af6-8ec8-6a52be007898,API интеграция,open,high,2026-04-13 21:09:17,2026-05-05 21:09:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"оплата, тариф, счёт",0.9644,30,480
d91923ff-443a-4f29-8404-58046f1d6d9d,7dd37630-5d84-4686-94fe-9705b6d7bef3,96032794-c8cb-47f0-9d42-dc35caefb6d4,мобильное приложение,open,low,2025-08-19 21:09:17,2025-09-07 21:09:17,,0,,запрос возврата,запрос возврата,FALSE,"вернуть, ошибочный платёж, отмена",0.7462,480,4320
a9489bbc-ac72-471a-8562-01479f9c1ec0,49b0186f-8f86-4543-82fc-6d65cf37424b,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,личный кабинет,closed,medium,2025-08-08 21:07:17,2025-08-30 21:07:17,2025-08-08 23:36:17,0,,технический сбой,консультация,TRUE,"подскажите, возможности, как",0.9284,120,1440
65ea40a0-aecb-4775-a494-987395f59403,34c2942d-a386-49b6-86c9-874254976728,897b5ec3-67d8-4d26-856f-792bc7e29ed6,личный кабинет,in_progress,low,2026-03-15 21:08:17,2026-04-14 21:08:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"счёт, платёж, оплата",0.729,480,4320
bf261869-bd97-416b-a4d2-cace932ef011,09710e95-2f88-4c3b-8167-665974dfc837,5626d650-cef6-443a-8d1f-61aff974e528,платёжный сервис,in_progress,high,2026-04-11 21:09:17,2026-07-19 21:09:17,,0,,запрос возврата,запрос возврата,FALSE,"отмена, ошибочный платёж, вернуть",0.7839,30,480
d8705dbb-bc2a-4ab1-aa83-42130bcb4843,79664585-5871-4b40-be47-40ea3f3d2bd3,5626d650-cef6-443a-8d1f-61aff974e528,API интеграция,reopened,medium,2025-12-20 21:07:17,2026-05-27 21:07:17,,3,2025-07-20 00:33:10,ошибка в данных,ошибка в данных,FALSE,"некорректно, дублирование, расхождение",0.737,120,1440
bdb65442-3e47-48ce-8dca-163ef67940c1,1ced1477-0f01-40a0-ba2d-1fa82e518578,ba2c27c5-fa18-4926-9b53-6368d6ba5179,аналитический модуль,in_progress,low,2025-12-29 21:07:17,2026-04-16 21:07:17,,0,,консультация,консультация,FALSE,"возможности, инструкция, как",0.9114,480,4320
c6f9928d-d0e9-4729-95f0-1f0335cd2288,6ab2d8fb-bdb0-40ab-9166-0dec96c1aeaa,658cb972-0bd8-4e76-9814-f7b6c8d826bd,аналитический модуль,open,high,2026-02-13 21:08:17,2026-05-29 21:08:17,,0,,технический сбой,технический сбой,FALSE,"платёж, тариф, счёт",0.8187,30,480
0e39c1e6-ac1a-456d-8e9d-b772522acd70,c288fe39-889e-4047-b369-b6674c6c250e,03dce095-23a2-437e-90ad-5715ecb15aaa,API интеграция,in_progress,medium,2025-08-10 21:05:17,2026-04-02 21:05:17,,0,,проблема с доступом,вопрос по оплате,TRUE,"счёт, платёж, оплата",0.7045,120,1440
b5ea13a5-315c-4542-8a15-4e56f4662478,d5a98013-7d1d-4646-8c9d-ad50dc9e5203,53316d33-81f3-4d57-8a88-f25f7c0ea6ab,платёжный сервис,in_progress,medium,2025-11-09 21:07:17,2026-01-27 21:07:17,,0,,проблема с доступом,проблема с доступом,FALSE,"500, недоступен, сбой",0.7466,120,1440
65533573-ec26-40e3-9a9d-b0e3b09080d4,538014c4-6de6-4eb9-9cbd-f7477a180b3c,96032794-c8cb-47f0-9d42-dc35caefb6d4,веб-сервис,closed,medium,2026-05-06 21:09:17,2026-08-14 21:09:17,2026-05-07 12:09:17,0,,проблема с доступом,проблема с доступом,FALSE,"заблокирован, аккаунт, не войти",0.743,120,1440
2a265f69-191b-43cc-aca6-a341633ea22e,65f5d6a7-3569-4826-a3c1-777970d33d9d,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,личный кабинет,in_progress,high,2026-04-02 21:05:17,2026-09-23 21:05:17,,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, неверные данные, дублирование",0.6221,30,480
7d7d1c85-0416-43d8-96ea-a0833bf8daf8,62be7ed9-b4a4-449d-aff2-dbfa53413cc4,ba2c27c5-fa18-4926-9b53-6368d6ba5179,мобильное приложение,closed,high,2026-03-27 21:05:17,2026-11-11 21:05:17,2026-03-27 21:36:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"некорректно, неверные данные, дублирование",0.9263,30,480
3d65033a-dec0-47f4-80f5-2d236480376d,64c31492-ef11-459c-b6f4-a409096539ec,ca155167-00f3-45f4-9fa5-fa1c385ebf77,API интеграция,reopened,low,2026-03-03 21:10:17,2026-05-13 21:10:17,,3,2025-12-21 18:25:44,технический сбой,технический сбой,FALSE,"не работает, сбой, недоступен",0.8263,480,4320
7ec3f438-e7f6-4899-84a0-3701ed4a93e5,602b3bb0-fce1-43a4-991c-82e84d9377a4,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,личный кабинет,open,medium,2025-12-15 21:06:17,2026-05-02 21:06:17,,0,,запрос документов,запрос документов,FALSE,"документ, справка, счёт-фактура",0.6249,120,1440
3073e76b-fa3b-47c2-92ef-79bf15e675df,f12fb1f4-7dc1-46e0-91bc-2f4d1a15ba42,51ab8fe1-9e79-464e-8940-afde56eef7ab,веб-сервис,open,high,2025-11-02 21:11:17,2026-01-12 21:11:17,,0,,ошибка в данных,ошибка в данных,FALSE,"расхождение, некорректно, дублирование",0.61,30,480
00ae4fa0-7a09-44a7-85e1-8e05526383f3,3becfb23-3377-4dca-b407-9e552ad77cd1,d340f78e-648c-4c67-a9b2-5145b3b773db,API интеграция,open,medium,2025-11-13 21:09:17,2026-03-21 21:09:17,,0,,технический сбой,технический сбой,FALSE,"недоступен, ошибка, 500",0.6574,120,1440
0d22a42a-b134-4de3-a101-03af2b887aa8,bf00e1d3-5dec-46d3-819f-dd58fa7af816,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,веб-сервис,open,low,2025-12-29 21:06:17,2026-05-18 21:06:17,,0,,запрос возврата,запрос возврата,FALSE,"возврат, отмена, ошибочный платёж",0.6339,480,4320
d881e272-27fc-47e1-a6e0-650de529596a,b55eeffd-96fe-4bad-8a7b-8a344e69aaa2,3adee1e2-7ce5-48ac-9c67-7f815a8fa93a,веб-сервис,closed,low,2026-01-11 21:08:17,2026-07-30 21:08:17,2026-01-11 22:28:17,0,,запрос документов,запрос документов,FALSE,"договор, документ, счёт-фактура",0.6752,480,4320
c9a1843e-f4a3-4329-be10-3164c079250b,72bb3904-602e-45d4-b2b7-52efc59e4889,14da04d8-6645-4c88-afbc-83a01b4d1263,мобильное приложение,reopened,medium,2025-12-08 21:08:17,2025-12-14 21:08:17,,3,2025-12-11 03:20:50,жалоба на сервис,жалоба на сервис,FALSE,"долго, грубость, жалоба",0.8499,120,1440
faf18512-45b5-495d-adef-2312f38cc478,084cccb2-7ed3-46a4-b183-b775166d06bf,ba2c27c5-fa18-4926-9b53-6368d6ba5179,API интеграция,open,medium,2026-02-04 21:08:17,2026-03-02 21:08:17,,0,,проблема с доступом,проблема с доступом,FALSE,"доступ, не войти, пароль",0.9434,120,1440
2a4cc818-22e8-442e-8448-8c71bfcab31b,d450b051-99ac-41cc-a514-21ed5b7ff227,0b028ed6-0f00-457b-add5-3edd07308c53,веб-сервис,in_progress,low,2025-08-15 21:09:17,2025-09-29 21:09:17,,0,,консультация,консультация,FALSE,"возможности, настроить, как",0.8045,480,4320
082e0928-f9a6-4875-bd00-edf310b74e77,a371e130-2e1d-4942-86ad-ddea5fa82390,cecb8ec0-6040-43be-a205-6c4f2a90258d,API интеграция,closed,low,2025-12-15 21:08:17,2026-04-30 21:08:17,2025-12-15 22:38:17,0,,вопрос по оплате,запрос документов,TRUE,"документ, счёт-фактура, договор",0.9294,480,4320
39a8ec2a-3f83-4c30-b43c-be6fba932850,9f3945a9-b675-422c-8f4e-eb48580882dc,96032794-c8cb-47f0-9d42-dc35caefb6d4,веб-сервис,closed,medium,2026-04-13 21:05:17,2026-10-22 21:05:17,2026-04-13 22:39:17,0,,ошибка в данных,запрос возврата,TRUE,"ошибочный платёж, отмена, вернуть",0.7439,120,1440
b3fb1065-2425-4b27-a511-029caa162678,1703a2c2-7870-47b5-bd7e-972da7480bbb,5626d650-cef6-443a-8d1f-61aff974e528,API интеграция,reopened,medium,2026-01-15 21:05:17,2026-04-01 21:05:17,,3,2026-04-03 13:11:45,жалоба на сервис,жалоба на сервис,FALSE,"не решили, некомпетентность, жалоба",0.9053,120,1440
20a92086-0091-4bf6-809a-e2a27dad26cd,2ec2ac5d-c634-443b-92a2-04fdfacb75aa,f090b8a0-c79f-4484-b609-c81063a3101c,платёжный сервис,reopened,high,2025-10-07 21:10:17,2026-01-03 21:10:17,,3,2025-07-14 14:59:41,запрос возврата,запрос возврата,FALSE,"возврат, отмена, вернуть",0.8031,30,480
11954e2d-d994-4474-ace6-e78436a900a2,1e4a9094-2784-4ee3-8b56-3fb359f6ea6d,51ab8fe1-9e79-464e-8940-afde56eef7ab,API интеграция,reopened,medium,2026-01-07 21:02:17,2026-04-18 21:02:17,,3,2025-09-20 10:17:06,запрос возврата,запрос возврата,FALSE,"возврат, отмена, вернуть",0.967,120,1440
20ddb25c-9206-4a78-9c27-e28bdcfef38d,b2b4df92-9f3e-45ec-b853-e33b78a4e25e,658cb972-0bd8-4e76-9814-f7b6c8d826bd,аналитический модуль,reopened,medium,2025-12-25 21:07:17,2026-07-28 21:07:17,,1,2025-05-28 21:01:29,ошибка в данных,ошибка в данных,FALSE,"дублирование, неверные данные, некорректно",0.909,120,1440
44f8bddb-8b09-41c6-b898-8bdc1b8796a6,a6f5d368-da46-465c-b1a0-e06a37ac3c4d,897b5ec3-67d8-4d26-856f-792bc7e29ed6,веб-сервис,reopened,high,2026-01-03 21:06:17,2026-05-22 21:06:17,,3,2026-05-18 19:42:30,запрос возврата,запрос возврата,FALSE,"отмена, ошибочный платёж, вернуть",0.6356,30,480
15a4beac-e7fd-43ba-94bd-bc10a03bea45,ee2e8386-8e2a-4116-aacb-8e5f2a55279a,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,веб-сервис,closed,low,2026-05-11 21:06:17,2026-10-16 21:06:17,2026-05-11 22:58:17,0,,консультация,консультация,FALSE,"как, возможности, подскажите",0.9241,480,4320
84f42b70-3da1-432b-a7aa-2c2455af521a,2f447e86-2db5-4bff-b873-6f9d44a5dfd9,8eb3b219-9fb7-44ac-a893-dbc4dab3ebf8,API интеграция,open,low,2025-12-26 21:03:17,2025-12-27 21:03:17,,0,,консультация,проблема с доступом,TRUE,"заблокирован, аккаунт, не войти",0.7647,480,4320
74bec5c8-8057-491d-ae7b-2a69cc184657,1703a2c2-7870-47b5-bd7e-972da7480bbb,5626d650-cef6-443a-8d1f-61aff974e528,веб-сервис,reopened,low,2026-04-26 21:02:17,2026-12-19 21:02:17,,2,2025-08-30 22:01:31,технический сбой,технический сбой,FALSE,"недоступен, 500, не работает",0.9108,480,4320
7792d431-678c-42ca-84e5-2e00f000bbf9,688cc1da-78a2-4745-be53-3f1d1df370ba,518baab4-bdcf-45bc-9ec6-37549da23359,платёжный сервис,reopened,medium,2026-02-15 21:08:17,2026-04-09 21:08:17,,1,2026-04-15 02:44:25,жалоба на сервис,жалоба на сервис,FALSE,"жалоба, грубость, не решили",0.802,120,1440
6f4b5555-1b00-4f04-a70a-d1974766e962,b03e0e70-2cb0-4081-b66e-be61c2165998,ba2c27c5-fa18-4926-9b53-6368d6ba5179,личный кабинет,in_progress,medium,2025-10-22 21:03:17,2026-03-03 21:03:17,,0,,консультация,консультация,FALSE,"настроить, возможности, подскажите",0.8539,120,1440
d4a58cca-2255-40e5-9627-01cbf55ead38,e022cff9-41d0-4989-b3f7-cfca20f494f0,56bde063-d8b5-4af6-8ec8-6a52be007898,личный кабинет,closed,high,2025-12-22 21:03:17,2026-01-28 21:03:17,2025-12-22 23:00:17,0,,проблема с доступом,проблема с доступом,FALSE,"доступ, аккаунт, не войти",0.6485,30,480
bf5937ce-228c-473e-8270-f9ff7fa178e5,1450154f-29b5-4167-becb-6d099b0cdcef,da261de0-4a2e-4cec-aa13-c79294dfdb39,личный кабинет,closed,low,2026-04-19 21:02:17,2026-09-06 21:02:17,2026-04-19 22:26:17,0,,запрос возврата,запрос возврата,FALSE,"возврат, вернуть, отмена",0.8494,480,4320
e4240d18-52e3-4e78-8d6d-b8d442182bd7,decdf3e8-3465-466e-9335-cd2baf21eb58,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,платёжный сервис,open,low,2026-02-14 21:09:17,2026-08-18 21:09:17,,0,,проблема с доступом,проблема с доступом,FALSE,"доступ, заблокирован, не войти",0.7821,480,4320
9f0809bf-1f25-41af-a62a-62855c447b57,ff1a9b0d-2e3a-4903-a725-7119b6383a48,f090b8a0-c79f-4484-b609-c81063a3101c,API интеграция,closed,medium,2026-04-07 21:07:17,2026-05-24 21:07:17,2026-04-07 21:48:17,0,,запрос возврата,запрос возврата,FALSE,"отмена, возврат, ошибочный платёж",0.6674,120,1440
54a9ab7b-830a-4581-bcea-f22fd55b4bc2,ef4c3a76-4085-44ea-9b43-c5b870dec191,14da04d8-6645-4c88-afbc-83a01b4d1263,мобильное приложение,reopened,medium,2026-04-30 21:07:17,2027-02-04 21:07:17,,1,2025-07-16 03:05:02,проблема с доступом,проблема с доступом,FALSE,"доступ, пароль, не войти",0.8483,120,1440
0bf04ba4-62e2-48cb-9826-58cc77b8d49a,3d97d751-9f38-4dbc-85a4-90f0927e115c,14da04d8-6645-4c88-afbc-83a01b4d1263,платёжный сервис,open,low,2026-04-24 21:03:17,2026-12-27 21:03:17,,0,,проблема с доступом,проблема с доступом,FALSE,"не войти, пароль, доступ",0.8276,480,4320
3c7cea04-6e2d-4752-9d20-789dfe140d8b,56cbc931-d4c9-415e-a07a-0401d7fa7756,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,личный кабинет,in_progress,medium,2026-02-19 21:12:17,2026-07-10 21:12:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"списание, тариф, платёж",0.9076,120,1440
b89b09d2-f84b-4be1-9917-265840334daf,241f79f3-77ea-48d7-b734-a9986d6d29ac,eddfa16c-17e6-4af0-b448-b1ba323469ed,платёжный сервис,in_progress,medium,2025-09-06 21:07:17,2025-10-14 21:07:17,,0,,ошибка в данных,ошибка в данных,FALSE,"некорректно, дублирование, неверные данные",0.6229,120,1440
df49a82c-d152-4696-af0c-b291a6a9f54e,adeb162c-1d27-4035-91eb-3cce654dd6e0,0dccc85e-ff8c-4b89-a2e5-2d68a450e266,платёжный сервис,in_progress,high,2025-08-04 21:12:17,2025-09-03 21:12:17,,0,,запрос возврата,проблема с доступом,TRUE,"пароль, заблокирован, не войти",0.68,30,480
588a4d2a-9bd8-40a2-a23e-877ab2cc6c17,d228c96e-cc6d-488d-b666-54794283e4d1,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,мобильное приложение,open,low,2025-08-20 21:07:17,2025-10-15 21:07:17,,0,,вопрос по оплате,вопрос по оплате,FALSE,"оплата, списание, платёж",0.7938,480,4320
509345f9-3049-4777-8c50-898e0ae527fc,a57ad69d-5756-4f0a-937d-1689ae55e368,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,API интеграция,closed,low,2025-08-05 21:09:17,2025-11-23 21:09:17,2025-08-05 22:10:17,0,,запрос документов,запрос документов,FALSE,"счёт-фактура, документ, акт",0.9698,480,4320
770d685d-a0dc-45d5-822d-1324edabd4e7,2336e6aa-e8fa-44d1-845e-ce6d440fd98f,56bde063-d8b5-4af6-8ec8-6a52be007898,платёжный сервис,closed,medium,2026-03-10 21:04:17,2026-06-10 21:04:17,2026-03-10 21:25:17,0,,запрос документов,запрос документов,FALSE,"документ, акт, счёт-фактура",0.6951,120,1440
84726d75-c177-4ffb-b1ce-ad4e088cc68b,163ecf09-1512-4a7e-b167-a992520e705c,ca155167-00f3-45f4-9fa5-fa1c385ebf77,мобильное приложение,closed,high,2026-02-15 21:09:17,2026-10-03 21:09:17,2026-02-15 22:39:17,0,,консультация,консультация,FALSE,"возможности, как, настроить",0.7514,30,480
bd126b8a-e3b9-4b94-abe2-cc16801df2f5,d4c81aa5-6290-433f-ad95-61d1f137ebb4,54e42d8a-6607-4c33-9b55-938329d3c056,мобильное приложение,closed,high,2026-03-13 21:06:17,2026-11-10 21:06:17,2026-03-13 23:04:17,0,,ошибка в данных,ошибка в данных,FALSE,"дублирование, некорректно, неверные данные",0.6818,30,480
d3a5591e-bdba-453e-a23f-9a54b369132d,a8e40e4f-2ac4-4a3b-bd41-6380b336ebf9,3d8e1efe-dabe-4e37-8f44-ed067fd86cce,платёжный сервис,in_progress,high,2026-02-22 21:13:17,2026-07-03 21:13:17,,0,,консультация,технический сбой,TRUE,"не работает, сбой, ошибка",0.795,30,480
6a8989b2-1619-4f0d-ac84-7f88b896c18d,2336e6aa-e8fa-44d1-845e-ce6d440fd98f,8eb3b219-9fb7-44ac-a893-dbc4dab3ebf8,API интеграция,open,low,2025-08-21 21:09:17,2025-12-31 21:09:17,,0,,технический сбой,технический сбой,FALSE,"500, не работает, сбой",0.9187,480,4320
6b8afc1a-2384-4f3a-8ece-173592d516d1,aee842bb-0ee6-4d05-9cb9-e0721e53130d,d91d01af-1096-4a6e-8b38-b6e9d33ef3ff,API интеграция,in_progress,high,2026-04-30 21:05:17,2026-09-26 21:05:17,,0,,запрос возврата,проблема с доступом,TRUE,"доступ, аккаунт, заблокирован",0.9352,30,480
c286996a-9e6e-47f5-8af6-fd7f37964672,8a6d27b5-70b4-443f-8ed0-f9d3d2c4229f,b264eb9d-c4ec-4cb0-a0c0-98801ad84354,аналитический модуль,reopened,low,2025-10-11 21:07:17,2026-03-15 21:07:17,,3,2026-03-08 10:07:05,запрос документов,запрос документов,FALSE,"справка, договор, акт",0.8189,480,4320
20065d75-e4d2-41ca-b91c-a6eaec4257cb,85ca8fff-6984-4292-94d2-68a3cfb96b5a,d91d01af-1096-4a6e-8b38-b6e9d33ef3ff,мобильное приложение,reopened,high,2025-11-27 21:13:17,2025-12-05 21:13:17,,3,2025-12-05 07:41:28,запрос документов,запрос документов,FALSE,"договор, документ, акт",0.9815,30,480
7e4a0153-87b1-4335-bf29-d2ab055285b3,dd00ef5d-873d-4987-bfe0-18d0e4ac8a99,03dce095-23a2-437e-90ad-5715ecb15aaa,API интеграция,in_progress,low,2026-03-04 21:07:17,2026-07-07 21:07:17,,0,,проблема с доступом,проблема с доступом,FALSE,"отмена, вернуть, ошибочный платёж",0.7038,480,4320
8a3ec144-b1ef-4039-8328-4a722903dd9a,5c3c6068-014a-4e9c-875b-4374cfe6eda2,51ab8fe1-9e79-464e-8940-afde56eef7ab,аналитический модуль,reopened,high,2025-12-30 21:07:17,2026-05-22 21:07:17,,1,2026-05-18 00:50:29,вопрос по оплате,вопрос по оплате,FALSE,"платёж, счёт, списание",0.6794,30,480
7e43b8d0-6d3b-4071-b017-1ce4851d946a,b0607520-d456-4f52-8dfb-740f471d65b7,54e42d8a-6607-4c33-9b55-938329d3c056,личный кабинет,closed,low,2025-08-20 21:07:17,2026-05-11 21:07:17,2025-08-20 22:53:17,0,,ошибка в данных,ошибка в данных,FALSE,"дублирование, расхождение, некорректно",0.7238,480,4320
0d05a63f-0a78-4823-9feb-7da4ed73200d,aee842bb-0ee6-4d05-9cb9-e0721e53130d,51ab8fe1-9e79-464e-8940-afde56eef7ab,веб-сервис,open,high,2026-03-14 21:04:17,2026-05-06 21:04:17,,0,,запрос документов,технический сбой,TRUE,"500, сбой, недоступен",0.9086,30,480
037e4a32-a888-4ebf-90ad-f591c231eb3a,157a3db7-3430-4107-b0a3-6a380f23bf42,7277bbf3-61d9-4f3a-9dd0-9c5829a61d38,аналитический модуль,in_progress,high,2026-01-07 21:07:17,2026-04-22 21:07:17,,0,,запрос возврата,запрос возврата,FALSE,"ошибочный платёж, вернуть, возврат",0.9382,30,480
b8b84aa9-09d1-4d0b-873a-8a40c224f693,4539034a-5dc1-4581-b28e-3ff77177f45c,56bde063-d8b5-4af6-8ec8-6a52be007898,аналитический модуль,reopened,medium,2025-08-17 21:08:17,2026-03-09 21:08:17,,1,2026-03-09 01:03:40,вопрос по оплате,запрос документов,TRUE,"документ, справка, счёт-фактура",0.9897,120,1440
5dfa5d31-b12e-4025-9f33-177f4bcc563e,71db57b6-3cf4-4010-ac8c-008d3fa4f39d,897b5ec3-67d8-4d26-856f-792bc7e29ed6,аналитический модуль,closed,low,2025-08-27 21:03:17,2025-10-13 21:03:17,2025-08-27 22:19:17,0,,запрос возврата,запрос возврата,FALSE,"ошибочный платёж, отмена, возврат",0.6537,480,4320
05052bb1-c5da-4fb3-a9d4-ff23df72f297,ec2431bb-2db6-4f18-a403-eacaa8ef9af5,ba2c27c5-fa18-4926-9b53-6368d6ba5179,аналитический модуль,open,low,2025-12-27 21:04:17,2026-06-01 21:04:17,,0,,запрос возврата,запрос возврата,FALSE,"возврат, ошибочный платёж, отмена",0.6944,480,4320
2d28b476-9045-4a5b-b85d-1f92b7154547,195d266a-73be-48e7-bdb9-169b236e6eb5,d966ef51-de55-4ca4-b2e9-ae366b64a2c8,API интеграция,reopened,medium,2026-04-27 21:03:17,2026-05-05 21:03:17,,3,2026-04-25 20:42:02,консультация,консультация,FALSE,"инструкция, настроить, как",0.7296,120,1440
86cf168e-cae4-4c9c-b924-1c4235578c51,fe13c643-078f-4ea7-8134-34011cbe434b,897b5ec3-67d8-4d26-856f-792bc7e29ed6,веб-сервис,closed,medium,2025-10-07 21:07:17,2026-02-07 21:07:17,2025-10-07 22:04:17,0,,жалоба на сервис,жалоба на сервис,FALSE,"не решили, некомпетентность, долго",0.6778,120,1440
ab45807e-4845-481c-b299-e2aaf9a924fc,603cc568-5c55-441f-8777-a0c586576885,56bde063-d8b5-4af6-8ec8-6a52be007898,мобильное приложение,open,high,2025-08-07 21:03:17,2025-12-15 21:03:17,,0,,технический сбой,технический сбой,FALSE,"500, сбой, не работает",0.8768,30,480
ed6fd0bf-7e5a-4c03-a445-7f070d345dd3,60009bb3-f2b3-47a9-ab97-96b4ead0b98c,ca155167-00f3-45f4-9fa5-fa1c385ebf77,веб-сервис,reopened,low,2025-08-28 21:03:17,2025-11-07 21:03:17,,3,2025-11-19 08:07:49,проблема с доступом,проблема с доступом,FALSE,"аккаунт, доступ, пароль",0.8063,480,4320
