"id","ticket_id","client_id","product","rating","comment","created_at","ai_suggested_category","final_category","is_admin_changed","sentiment","keywords_positive","keywords_neutral","keywords_negative","confidence"
"a2b033dd-2f18-44e0-b9b6-af4154055926","33971f71-d4da-4813-adda-968bdae95a2d","5cda275b-225e-460f-a1c9-fc87a679cae0","личный кабинет","4","Вежливо и профессионально, доволен","2026-03-24 12:17:57","вежливость","вежливость","","positive","вежливо, доволен, профессионально","","","0.7059"
"18be4d5a-e5d5-470e-85fb-852864a6ab1f","a0f59f70-66f2-46ca-aa82-3f5fee5a342e","8ef0a0a3-b492-41cc-9861-c8cf7cfd9a74","аналитический модуль","4","Корректно и терпеливо ответили на все вопросы","2026-05-05 02:34:08","вежливость","вежливость","","positive","корректно","корректно","","0.8978"
"6f918a7a-a21d-48f6-b708-8132f78e6103","940194f6-fbc1-4168-b291-91cbc6d11b1a","ad5e8ac6-c767-4164-a560-b2027a2aca74","аналитический модуль","4","Корректно и терпеливо ответили на все вопросы","2025-07-19 03:19:16","вежливость","вежливость","","positive","корректно","корректно","","0.6426"
"5c36d2aa-5ca4-4ab2-934d-d804815ad3b1","ea895432-e519-4775-b7e3-18d1a87cf98a","8088e884-ef86-4fe4-9fae-8ea4f88b0253","аналитический модуль","5","Невероятно быстро, даже не ожидал такой оперативности","2026-04-17 09:23:40","скорость решения","скорость решения","","positive","быстро, оперативно","ожидал","","0.7053"
"9fa7cc71-6a45-4440-b7c8-06face18dd2e","9b47523b-a653-41e9-aed6-7fcd1aafd1d0","17bf5339-c94b-4332-85c0-61d2fa55ab83","платёжный сервис","3","Знания специалиста на среднем уровне","2025-12-13 19:46:46","общее впечатление","техническая компетентность","1","neutral","","","","0.89"
"3ea31d65-0473-4912-8cd3-758d77bdc1ba","5eb3ae56-2a12-4434-b6b3-8a61bc8a2efe","48d186ee-2640-4bf0-b8dd-58bdfeafae03","API интеграция","2","Посредственный результат за такое долгое ожидание","2026-05-10 17:39:52","общее впечатление","общее впечатление","","negative","","результат","долго, посредственный","0.8072"
"38463a3d-5d68-4655-8964-b362b00f7f47","ad27b235-0a30-4621-83c0-af5e83a7864e","7dd37630-5d84-4686-94fe-9705b6d7bef3","платёжный сервис","5","Выше всяких похвал, лучший сервис в своём классе","2026-01-24 18:52:48","общее впечатление","общее впечатление","","positive","лучший","","","0.907"
"72b2bd5a-f5a3-42b3-9b6b-1a2721a2f4e0","394576d1-90b3-4997-817f-5c03e07921bb","310ba93e-3177-499f-9e8e-49ce97a7030b","веб-сервис","5","Молниеносный ответ, проблема исчезла за минуты","2026-01-14 10:38:21","скорость решения","скорость решения","","positive","молниеносный","","","0.6302"
"3eafa25a-ea76-4302-83e4-8121041d3d9b","e484b12c-92e8-4f1f-8411-aec10192752e","20dcd776-32fd-4ede-9fa2-afbc62cac02b","платёжный сервис","1","Оператор был груб и не дал договорить","2025-12-17 11:09:29","вежливость","вежливость","","negative","","","","0.9436"
"d673e2b4-4334-4c8f-bc0e-edf3c8f04294","a8d6374e-e5b7-4276-ab9b-d31aea5bcc29","27575f66-7e40-4080-a498-e60b0bbd8c41","личный кабинет","2","Слабый результат, не оправдал ожиданий","2025-06-18 23:43:36","общее впечатление","общее впечатление","","negative","","результат","","0.8195"
"93562bbd-ef76-4bad-b7fd-d08a6d06283f","daa722da-340e-4108-b47e-25ffa348f1e3","241f79f3-77ea-48d7-b734-a9986d6d29ac","мобильное приложение","5","Подробно объяснили каждый шаг решения проблемы","2025-07-11 20:49:41","вежливость","качество ответа","1","positive","объяснили, подробно","","","0.8947"
"27e2126f-b8b7-4d1c-8a67-247791818b4f","8207a385-4c67-4dc9-bb26-af58cdd6c23a","a8e40e4f-2ac4-4a3b-bd41-6380b336ebf9","мобильное приложение","4","Ответили быстро, не пришлось долго ждать","2025-05-21 23:48:51","скорость решения","скорость решения","","positive","быстро","","долго","0.7448"
"f1e87b14-e90f-4616-b8f3-35c4866afc65","d4c3c7f0-8d8d-40ba-a4aa-072d53743779","0a6087f2-b9bc-429f-a051-3b7947153271","личный кабинет","2","Решили, но пришлось очень долго ждать","2025-11-23 08:50:44","вежливость","скорость решения","1","negative","решили","","долго","0.7666"
"5d7da799-564f-4efc-b431-5c6c218d0a74","330abc60-ddbd-433f-b2c0-592b09afea64","35963188-f9d9-4863-b2bb-2ff4d9bdce3a","веб-сервис","2","Ответ был поверхностным, пришлось искать решение самому","2025-06-22 20:49:47","качество ответа","качество ответа","","negative","","","поверхностным","0.7605"
"6b567ec0-c570-4f3b-94e8-6cbf937dc324","cf989794-ceb8-4418-8eae-30386731a412","a5e5c42f-823a-4237-8895-009d17553acd","API интеграция","4","Ответили быстро, не пришлось долго ждать","2026-01-18 21:24:32","скорость решения","скорость решения","","positive","быстро","","долго","0.8007"
"ca5b47e0-b9e9-49f6-9a76-c1a11561a60d","9d991cc1-2fcf-486b-8be2-e39df3d14c73","218b6590-95de-47f6-963b-c1821be765ae","аналитический модуль","5","Молниеносный ответ, проблема исчезла за минуты","2025-06-09 00:26:03","скорость решения","скорость решения","","positive","молниеносный","","","0.6015"
"27a89bbe-a412-4f5a-ac49-8862b82a42d7","554dc76c-0c47-4c84-b504-1ddd6c8e81f5","45cc7a64-87b8-46ce-93e3-11d2b6aeafbf","аналитический модуль","3","В целом справились, но не быстро","2025-09-28 07:21:44","скорость решения","скорость решения","","neutral","быстро, справились","целом","","0.9852"
"3e6ed7c8-363a-4007-a6e5-b408b7d8d50a","ebb55db7-10e3-494e-8d01-340c8b1781fa","c9dc04d5-e589-4091-b777-501c1eb55a3a","мобильное приложение","2","Медленно и непонятно, ожидал большего","2025-11-30 05:46:59","вежливость","скорость решения","1","negative","","ожидал","медленно, непонятно","0.9317"
"01eb3806-f9b0-45aa-a68e-bd1f20e4f091","ee5348d3-910d-4b88-908e-9906db6d1690","865cf740-70bd-4974-a124-730318c4ee03","API интеграция","3","Помогли, но объяснение было неполным","2025-08-08 12:25:45","качество ответа","качество ответа","","neutral","помогли","","","0.7909"
"9165c2af-25a8-4462-92e3-9cdd81223250","57f47a10-5f2b-470e-b4bc-770144f26f1f","1252bbbd-9165-4fac-8958-810d7af61008","платёжный сервис","3","Ответили в разумные сроки, без лишней спешки","2025-08-31 05:22:24","скорость решения","скорость решения","","neutral","","разумные","","0.9493"
"84eed8de-af79-4778-9e01-b106e65d5494","","6bb2ec78-6a1f-4c90-9419-0db34b6252cf","аналитический модуль","4","Оперативно разобрались с проблемой","2026-03-31 11:03:33","скорость решения","скорость решения","","positive","оперативно","","","0.9308"
"a10e9dcc-f9ef-41f6-9707-aeffbfcf00ec","","564943ac-0bac-4f83-8b16-1f63d935da34","личный кабинет","5","Невероятно быстро, даже не ожидал такой оперативности","2026-04-07 12:57:02","скорость решения","скорость решения","","positive","быстро, оперативно","ожидал","","0.8952"
"e33a0bbc-3e45-49fb-a843-788b1c6a47ea","","3f7917c3-8978-4953-850c-6fe6bc6e08d1","мобильное приложение","1","Дали неверный совет, стало только хуже","2025-08-24 21:29:37","качество ответа","качество ответа","","negative","","","","0.8377"
"e0c7a4bf-4c20-4dfb-b483-ee66fcf114bf","","49b0186f-8f86-4543-82fc-6d65cf37424b","мобильное приложение","4","Дали конкретный ответ без воды и лишнего","2026-05-01 03:46:59","скорость решения","качество ответа","1","positive","конкретный","","","0.647"
"d89be19d-2f4f-4a2c-96be-d3812f2e67fc","","b3926f40-0ac5-411a-8143-ce0f836dfe96","API интеграция","2","Долго держали в очереди, время решения неприемлемо","2026-02-12 06:47:49","скорость решения","скорость решения","","negative","","приемлемо","долго","0.8371"
"0b594200-2507-425a-ba45-9a3ba4358c85","","30c3e1e0-60f7-4a65-a6d7-af7428a1e2f7","личный кабинет","4","Вежливо и профессионально, доволен","2025-08-15 18:07:58","вежливость","вежливость","","positive","вежливо, доволен, профессионально","","","0.8448"
"28cdd5f0-7653-41a2-acee-03cff0886a57","","30c3e1e0-60f7-4a65-a6d7-af7428a1e2f7","платёжный сервис","3","Удовлетворительно, без особых впечатлений","2025-08-02 21:41:07","общее впечатление","общее впечатление","","neutral","","удовлетворительно","","0.8307"
"8a07eded-7ce7-4302-a270-e6ea544cfe6c","","a5e5c42f-823a-4237-8895-009d17553acd","платёжный сервис","5","Подробно объяснили каждый шаг решения проблемы","2025-10-29 21:48:22","качество ответа","качество ответа","","positive","объяснили, подробно","","","0.6275"
"ce57c7c2-efb7-4f24-9b1b-62c285ba07c4","","f56670db-637f-4d85-9d1d-e0f199acfe17","мобильное приложение","5","Лучшая поддержка с которой работал","2025-05-27 19:53:19","качество ответа","качество ответа","","positive","лучшая","","","0.7938"
"0148a3f6-0df5-4bdf-9bc4-814c31841c37","","30c3e1e0-60f7-4a65-a6d7-af7428a1e2f7","личный кабинет","4","Корректно и терпеливо ответили на все вопросы","2026-01-02 05:14:49","общее впечатление","вежливость","1","positive","корректно","корректно","","0.822"
"85f39bfd-d9f5-4563-a53d-b8cdee0cfd81","","2ec2ac5d-c634-443b-92a2-04fdfacb75aa","платёжный сервис","4","Вежливо и профессионально, доволен","2025-08-01 09:42:16","вежливость","вежливость","","positive","вежливо, доволен, профессионально","","","0.7452"
"fc684498-824b-46e1-9d81-94d4a7d62055","","48d186ee-2640-4bf0-b8dd-58bdfeafae03","аналитический модуль","4","В целом остался доволен, буду обращаться снова","2025-11-05 01:02:12","общее впечатление","общее впечатление","","positive","доволен","целом","","0.9317"
"e2b5166d-c2b5-4854-b37f-6e0f738ca8e6","","3f5d2349-ddeb-4939-8b40-c499b75a0421","веб-сервис","2","Могло быть гораздо лучше, много вопросов осталось","2025-11-01 19:39:48","техническая компетентность","техническая компетентность","","negative","","","","0.9256"
"8baa8878-ea56-477f-9bf9-169251d64d6b","","2097a4ab-3240-4802-a3e1-8c019b74587e","мобильное приложение","5","Молниеносный ответ, проблема исчезла за минуты","2026-03-23 12:38:23","скорость решения","скорость решения","","positive","молниеносный","","","0.7623"
"b5082f73-ced4-469a-92d1-3c40b96610da","","417f1d99-e41c-4668-ac6a-777722c3e70f","платёжный сервис","4","Ответили быстро, не пришлось долго ждать","2025-08-01 12:11:39","скорость решения","скорость решения","","positive","быстро","","долго","0.6852"
"2e75307d-cbc6-4d7b-a596-8fd618d02117","","7bae6495-bfe1-4667-9db1-b41e80ab03ef","мобильное приложение","1","Худший опыт работы с поддержкой в моей жизни","2026-03-22 20:54:03","общее впечатление","общее впечатление","","negative","","","худший","0.6893"
"5d7fedef-916f-41dc-8528-db7488572b03","","9c8305ac-03e5-4689-962d-a782c9697f20","личный кабинет","3","Средний результат, ожидал большего","2026-05-13 09:01:33","общее впечатление","общее впечатление","","neutral","","ожидал, результат, средний","","0.9493"
"ca290871-3bc7-4c1e-830d-8da2889622e2","","48d186ee-2640-4bf0-b8dd-58bdfeafae03","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2025-11-01 17:19:18","общее впечатление","общее впечатление","","positive","доволен","целом","","0.9596"
"36ed9cb9-f218-4606-b408-d596a2863fc2","","972c3323-42a4-4465-b996-c1b7d8887427","платёжный сервис","1","Недопустимо долгое ожидание, ноль результата","2026-02-22 05:59:27","качество ответа","скорость решения","1","negative","","результат","долго, недопустимо","0.7746"
"4a2e513a-52c5-4176-bab5-3b21640b918b","","5e8b934b-d324-4dde-9198-bf67dddab3ff","API интеграция","1","Очень разочарован качеством поддержки","2025-10-06 15:48:06","техническая компетентность","техническая компетентность","1","negative","","","разочарован","0.8067"
"382fd621-20b6-471c-b751-476b53c2219d","","71659763-efb4-4785-9f9e-e8c9f9a74d31","платёжный сервис","2","Долго держали в очереди, время решения неприемлемо","2026-02-20 06:37:10","скорость решения","скорость решения","","negative","","приемлемо","долго","0.833"
"d72c8e1f-ec47-4166-87af-ce84ff947ee4","","211a1b7c-9d6b-48d3-8922-864b4ab6cb15","личный кабинет","3","Ответили в разумные сроки, без лишней спешки","2025-09-29 01:04:43","скорость решения","скорость решения","","neutral","","разумные","","0.74"
"647af74a-0e9b-4df1-a65c-2ce8200e9338","","22e07d9d-6888-4223-b7a1-43ae5802d0f5","API интеграция","4","Быстро и понятно объяснили решение","2025-06-27 06:14:23","качество ответа","качество ответа","","positive","быстро, объяснили","","","0.9468"
"19b57c73-5f2c-4762-accb-9dd3b0832849","","fd886af7-310b-44b9-8c5f-46d6f037362d","личный кабинет","5","Исчерпывающий ответ с первого раза, без лишних вопросов","2025-07-17 06:47:27","качество ответа","качество ответа","","positive","исчерпывающий","","","0.8722"
"ad2d95fc-a628-49eb-9a11-d38c4cc1db14","","0af68bcd-abbc-4de2-8431-4efa779e8c50","платёжный сервис","3","Решение нашли, хотя пришлось несколько попыток","2025-09-22 12:38:46","общее впечатление","техническая компетентность","1","neutral","","несколько","","0.8051"
"8175f0a6-5bc4-41bd-89d8-87f5061dad71","","8c60d862-6f8a-4d8b-a481-b61c7a1e177d","аналитический модуль","4","В целом остался доволен, буду обращаться снова","2026-03-06 20:56:47","общее впечатление","общее впечатление","","positive","доволен","целом","","0.9779"
"90f87b64-60f1-4d00-874a-d4f5c9f511b2","","3ef0ad34-5c4f-4296-8244-a5166be8a7b5","мобильное приложение","4","Почти всё устроило, небольшие замечания","2025-09-04 06:05:30","техническая компетентность","техническая компетентность","","positive","","замечания","","0.8045"
"b06bdeba-51b6-4f1a-8925-53575580d358","","163ecf09-1512-4a7e-b167-a992520e705c","мобильное приложение","5","Очень внимательный и заботливый оператор, спасибо!","2025-07-12 16:45:21","вежливость","вежливость","","positive","внимательный, заботливый, спасибо","","","0.7339"
"bbbbb056-aab3-4efc-b09f-396d0930ce23","","865cf740-70bd-4974-a124-730318c4ee03","аналитический модуль","3","Средний результат, ожидал большего","2026-05-18 22:55:31","общее впечатление","общее впечатление","","neutral","","ожидал, результат, средний","","0.7893"
"cbbffad4-c505-40cb-9eb1-b684179ad192","","eabf70f5-1f01-4ff8-98c2-8d44df1095b8","мобильное приложение","4","Быстро и понятно объяснили решение","2025-11-09 08:39:01","качество ответа","качество ответа","","positive","быстро, объяснили","","","0.9089"
"f2248db6-dfd4-475e-a75c-b79dc2d4d182","","13460e79-49cb-4520-9dc9-4bf1f0b76ab0","аналитический модуль","5","Разобрались в сложной ситуации быстро и профессионально","2026-01-16 02:41:25","техническая компетентность","техническая компетентность","","positive","быстро, профессионально","","","0.918"
"14c6d151-1534-43f1-b0a4-4e37bf0de1de","","977c8d22-da5c-4bbc-a50b-c8a2890f02c7","платёжный сервис","1","Ужасный сервис, проблема так и не решена","2025-07-13 10:51:20","общее впечатление","общее впечатление","1","negative","","","ужасный","0.6215"
"dcd95576-d700-437d-8b9b-fd293fbc3167","","7a4d7c39-05a4-4a40-9821-288c8729e58b","мобильное приложение","2","Не всё объяснили, пришлось переспрашивать несколько раз","2026-04-29 09:03:39","качество ответа","качество ответа","","negative","","несколько","не объяснили","0.7806"
"5783435e-7d93-46cb-9c62-91ce8de9fd36","","a61ed9e8-c9f0-4d94-91da-ecf633e5a4b5","личный кабинет","5","Эксперт с глубоким знанием продукта, решил всё сразу","2025-07-01 14:21:53","техническая компетентность","техническая компетентность","","positive","эксперт","","","0.8111"
"d15d221f-aed1-49fc-8a3a-c0192d86abb9","","559b6d9d-ad1d-4e50-9a2c-1f0cbe22fc10","аналитический модуль","1","Менеджер перебивал и не слушал проблему","2025-11-16 06:16:32","вежливость","вежливость","1","negative","","","перебивал","0.9593"
"f62b1be9-569f-42d9-ade7-0e6397436e33","","ad5e8ac6-c767-4164-a560-b2027a2aca74","API интеграция","4","Ответили быстро, не пришлось долго ждать","2025-11-10 20:44:07","скорость решения","скорость решения","","positive","быстро","","долго","0.6062"
"4263f16a-20be-4437-9fab-a31758a6f0a4","","2271f811-d12f-4a61-82d8-4f39dd712ec2","мобильное приложение","3","Помогли, но объяснение было неполным","2026-05-07 20:51:11","качество ответа","качество ответа","","neutral","помогли","","","0.9057"
"63aaaea6-ffd7-44d8-abe0-92a812cd82df","","7dc285f8-3d3c-4787-9c49-f9be4f6065e0","аналитический модуль","3","Приемлемо, но есть что улучшить","2026-01-24 12:07:11","качество ответа","качество ответа","","neutral","","приемлемо","","0.6838"
"0b76ede1-c2d4-4f85-bd2f-b4f46cd33f40","","004a817f-5036-4db0-aafc-0f2eb1565615","личный кабинет","3","Средний результат, ожидал большего","2025-06-06 20:04:12","общее впечатление","общее впечатление","","neutral","","ожидал, результат, средний","","0.9801"
"53863406-77a0-4ec3-8844-fe028436850b","","22e07d9d-6888-4223-b7a1-43ae5802d0f5","API интеграция","4","Приятное общение, чувствуется забота о клиенте","2026-01-08 19:54:42","вежливость","вежливость","","positive","приятно","","","0.783"
"b9da0d42-2c26-4a51-a10c-04bc5bac6704","","b42584cb-0e4b-40e7-bc4a-c3849424cb42","аналитический модуль","5","Превзошли все ожидания, рекомендую!","2026-02-10 20:41:56","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.7324"
"21484bd5-0593-49ef-80a3-618fdc2366bf","","daea9e69-2e26-4bac-8da6-b86f0cb8505c","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2025-12-25 16:44:23","общее впечатление","общее впечатление","","positive","доволен","целом","","0.9771"
"d38bf822-b1f0-44e0-8876-f33832384ed9","","75b7abd2-65f3-4ac8-8dd3-d24953731d8a","API интеграция","4","Специалист хорошо разбирается в продукте","2026-01-23 22:50:03","техническая компетентность","техническая компетентность","","positive","хорошо","","","0.8812"
"f1cfa3de-9416-4f5e-a4be-7af603f2030d","","a5e5c42f-823a-4237-8895-009d17553acd","веб-сервис","5","Приятно удивлён качеством сервиса, буду рекомендовать","2026-04-03 06:10:30","общее впечатление","общее впечатление","","positive","приятно","","","0.9097"
"9c2e28e2-99ae-4e9f-a534-b01a26589db1","","ffa52c62-4596-4dc6-ab90-5945892dcd93","веб-сервис","2","Могло быть гораздо лучше, много вопросов осталось","2026-03-21 05:39:17","техническая компетентность","техническая компетентность","","negative","","","","0.696"
"d0480276-75a7-4e44-a5f6-7becf08228ee","","574b53dc-7e07-48db-8298-b637503093b0","платёжный сервис","3","В целом справились, но не быстро","2025-07-03 17:20:58","скорость решения","скорость решения","","neutral","быстро, справились","целом","","0.8786"
"831287b9-6cdf-41ea-b754-c4e8622706ac","","b6515de5-03fd-48c3-b852-18bd83370b8e","платёжный сервис","5","Превзошли все ожидания, рекомендую!","2026-03-09 04:58:13","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.9341"
"6c9cc412-95a0-42e5-ab14-d05a1a025648","","2ac4f123-2fd8-48ec-bf8e-4e90ca3fe67e","веб-сервис","3","Приемлемо, но есть что улучшить","2026-01-26 08:43:50","качество ответа","качество ответа","","neutral","","приемлемо","","0.9021"
"fa862fd2-ce4a-4a4b-b478-c901b00dac51","","2336e6aa-e8fa-44d1-845e-ce6d440fd98f","API интеграция","4","Почти всё устроило, небольшие замечания","2026-05-20 03:55:59","качество ответа","техническая компетентность","1","positive","","замечания","","0.6743"
"ca2f41ac-ca37-485d-bb1e-aac46bd565d0","","c8cdb2c8-ad5c-4de3-9c37-8cb011db1add","веб-сервис","1","Ужасный сервис, проблема так и не решена","2026-05-20 14:21:40","общее впечатление","общее впечатление","","negative","","","ужасный","0.7624"
"a264e12e-bc65-4d73-ba1c-4b671aa97d72","","602b3bb0-fce1-43a4-991c-82e84d9377a4","веб-сервис","5","Приятно удивлён качеством сервиса, буду рекомендовать","2026-05-10 12:09:03","общее впечатление","общее впечатление","","positive","приятно","","","0.9636"
"654a56e4-5406-4485-8c6d-dcd98fbe11b7","","bbadef35-9d9a-485f-85af-df39c401e7fe","API интеграция","4","Хорошая поддержка, спасибо за помощь","2026-04-28 23:37:24","общее впечатление","общее впечатление","","positive","спасибо","","","0.8905"
"c2963887-ee4f-43fe-8bfd-b7f00e9ed93e","","2b18f936-d617-4a12-8239-9baa6ad9c350","платёжный сервис","4","В целом остался доволен, буду обращаться снова","2025-10-15 09:54:19","качество ответа","общее впечатление","1","positive","доволен","целом","","0.8384"
"c63e0997-5ba5-477b-8ffd-6eb6d60e0d1a","","52b35e60-b3f3-415f-86fb-75560eedf51e","аналитический модуль","3","Знания специалиста на среднем уровне","2025-08-13 18:35:56","техническая компетентность","техническая компетентность","","neutral","","","","0.9186"
"349c535e-34ed-4659-92df-9029f888c40a","","60fe8fa9-e9d5-4a46-accd-9c56b176b2ca","API интеграция","5","Приятно удивлён качеством сервиса, буду рекомендовать","2026-04-15 04:29:21","общее впечатление","общее впечатление","","positive","приятно","","","0.9634"
"490b03ae-b0af-48c8-b4cb-c67ebf748aff","","0cd777de-1b52-4da8-b5b3-a85a9ce596b2","API интеграция","5","Молниеносный ответ, проблема исчезла за минуты","2025-10-12 03:46:59","вежливость","скорость решения","1","positive","молниеносный","","","0.7145"
"98abe7f2-cd31-4eae-b968-d08850f13002","","de25b17a-09a7-48be-aa40-84659ee2448b","веб-сервис","3","В целом справились, но не быстро","2026-05-09 15:43:10","скорость решения","скорость решения","","neutral","быстро, справились","целом","","0.6902"
"32ae96e8-2834-4153-a56c-d76b380b3b08","","363439fd-b8c3-4088-9341-7a35539f93b8","мобильное приложение","5","Лучшая поддержка с которой работал","2026-05-02 22:07:40","качество ответа","качество ответа","","positive","лучшая","","","0.7509"
"ff9c6c19-fd2a-4037-971a-ee9193f3a56b","","715bfd24-9e94-466c-8891-ee4a943dcabc","платёжный сервис","4","Корректно и терпеливо ответили на все вопросы","2025-08-10 07:37:37","вежливость","вежливость","","positive","корректно","корректно","","0.7537"
"11ad4326-ec1a-4633-afb9-3c07b7cf30e4","","2f5de21a-e613-425e-9a39-4e3ee15b5b2f","API интеграция","4","Корректно и терпеливо ответили на все вопросы","2025-09-29 03:28:14","вежливость","вежливость","","positive","корректно","корректно","","0.7669"
"3c7212fb-6904-4fd0-8bcc-088b40d1ce15","","50414b99-8f59-4b54-9afb-cc6e79fdfcd0","мобильное приложение","5","Разобрались в сложной ситуации быстро и профессионально","2026-03-29 17:51:21","техническая компетентность","техническая компетентность","","positive","быстро, профессионально","","","0.684"
"c1b752b8-2030-4085-957b-2b09d99a286f","","b912bb7d-8d8d-43fa-b01f-07d57a3a0b49","платёжный сервис","4","Дали конкретный ответ без воды и лишнего","2025-06-18 07:18:30","качество ответа","качество ответа","","positive","конкретный","","","0.9033"
"80d2732d-8a6a-49a1-bd5c-dad06e4f8e1d","","aee58e6f-fdb5-46a9-9a75-33acce654cec","личный кабинет","5","Приятно удивлён качеством сервиса, буду рекомендовать","2026-05-12 21:39:12","общее впечатление","общее впечатление","","positive","приятно","","","0.665"
"f03c80a9-4dac-4f49-9af7-4db4184c6687","","645afde0-0bcc-4430-8486-187a36fd8516","платёжный сервис","4","Быстро и понятно объяснили решение","2026-03-29 11:20:38","качество ответа","качество ответа","1","positive","быстро, объяснили","","","0.9606"
"18f98f6e-8dcb-4266-8f66-270cb2fa8f07","","05c3aeac-f725-49a5-a606-3793648d6a50","мобильное приложение","3","Удовлетворительно, без особых впечатлений","2025-07-20 21:50:59","общее впечатление","общее впечатление","","neutral","","удовлетворительно","","0.9752"
"c67744c6-3b37-4433-9cac-87dcde26ada2","","9bda0da4-f341-4124-9c39-617b0e00c37c","веб-сервис","4","Хорошая поддержка, спасибо за помощь","2025-10-12 14:06:58","общее впечатление","общее впечатление","","positive","спасибо","","","0.7539"
"838b528d-0560-46bc-b356-3095bd36722c","","a8e40e4f-2ac4-4a3b-bd41-6380b336ebf9","аналитический модуль","5","Выше всяких похвал, лучший сервис в своём классе","2025-12-23 10:58:32","общее впечатление","общее впечатление","","positive","лучший","","","0.832"
"373db155-23bd-4eff-95e9-ad7687720ce8","","7eb226b0-4afb-4b5b-8a78-000dd5738bff","платёжный сервис","3","Вежливо, но без особого желания помочь","2025-11-13 14:02:00","вежливость","вежливость","","neutral","вежливо","","","0.6135"
"701ce727-a4ee-47b4-b071-672129d99e11","","0af68bcd-abbc-4de2-8431-4efa779e8c50","аналитический модуль","5","Лучшая поддержка с которой работал","2025-08-06 23:48:48","качество ответа","качество ответа","","positive","лучшая","","","0.7904"
"5b40a4fd-e587-4c1c-8f6f-8a6e489d59ac","","1798961b-783b-43a1-bfd8-26bd5b122c31","мобильное приложение","1","Дали неверный совет, стало только хуже","2025-10-30 05:00:13","качество ответа","качество ответа","","negative","","","","0.6849"
"4f47c10e-c264-4582-b755-dc051cfb85b6","","d6acc4e3-75da-4e48-9f84-bc6c77dd6830","API интеграция","5","Превзошли все ожидания, рекомендую!","2026-02-15 11:33:43","общее впечатление","общее впечатление","","positive","превзошли, рекомендую","","","0.8506"
"3a19ec29-724d-475e-b6c0-8ff30bd8664d","","a1c84659-92c0-4ee9-80fb-766304fd14d7","мобильное приложение","5","Приятно удивлён качеством сервиса, буду рекомендовать","2025-09-18 10:34:42","вежливость","общее впечатление","1","positive","приятно","","","0.988"
"b608eb48-59a6-4cf6-ac47-ec6699d8ac54","","bf00e1d3-5dec-46d3-819f-dd58fa7af816","мобильное приложение","5","Лучшая поддержка с которой работал","2025-07-11 20:24:32","качество ответа","качество ответа","","positive","лучшая","","","0.8227"
"ab41500f-0652-46e6-b66d-0a80cd76fbbf","","715bfd24-9e94-466c-8891-ee4a943dcabc","аналитический модуль","5","Подробно объяснили каждый шаг решения проблемы","2025-07-03 00:18:47","качество ответа","качество ответа","","positive","объяснили, подробно","","","0.9874"
"75ef8fbd-0a25-45e2-ab22-31542deaf400","","ad5e8ac6-c767-4164-a560-b2027a2aca74","веб-сервис","4","Корректно и терпеливо ответили на все вопросы","2026-03-24 15:57:09","вежливость","вежливость","","positive","корректно","корректно","","0.9407"
"f72ab53a-d996-49e5-b034-327e4818f61a","","d3734b1c-308b-4959-bcf4-f86b91ee6ba2","мобильное приложение","2","Не всё объяснили, пришлось переспрашивать несколько раз","2026-02-10 00:45:28","качество ответа","качество ответа","","negative","","несколько","не объяснили","0.8049"
"9f08d2bb-e8da-4d39-ae6b-e8123e6b9bb9","","2bf0b56d-3040-4eee-8c7b-6c11ad9bb50d","веб-сервис","4","Оперативно разобрались с проблемой","2025-11-09 01:51:02","скорость решения","скорость решения","","positive","оперативно","","","0.9383"
"96b032cc-e90e-47f2-99ce-2e961d5dc8d9","","5927cb85-60a6-442f-8579-baa0b2661cc5","API интеграция","5","Очень внимательный и заботливый оператор, спасибо!","2025-10-03 15:21:38","вежливость","вежливость","","positive","внимательный, заботливый, спасибо","","","0.9353"
"b94341d3-efbb-480e-98d8-4fb49e3f9f6b","","4a114164-f5ef-40ce-ada4-41bca573c552","платёжный сервис","2","Общались формально и безразлично","2026-04-03 16:16:36","вежливость","вежливость","","negative","","формально","безразлично, формально","0.7748"
"0a6b4f50-b441-4241-a64b-d547dfc90fee","","3b009ee6-e9de-4ba9-9ba3-c4628e3f9c52","аналитический модуль","4","В целом остался доволен, буду обращаться снова","2025-10-12 13:16:03","общее впечатление","общее впечатление","","positive","доволен","целом","","0.6354"
"0721c30b-dbf1-424e-8328-c1b048cd54c9","","42d08911-5d57-4968-9da8-e6af631490af","веб-сервис","5","Общение на высшем уровне, чувствуешь себя важным клиентом","2025-11-13 01:35:57","вежливость","вежливость","","positive","","","","0.7482"
"a6937948-3948-49ca-b787-7929abc39b52","","36237723-f910-4427-8cb7-c16baac44d27","мобильное приложение","4","Специалист хорошо разбирается в продукте","2025-11-30 10:22:18","качество ответа","техническая компетентность","1","positive","хорошо","","","0.9177"
"887e1cd7-15fd-42be-9450-c7d7a6629332","","3ef0ad34-5c4f-4296-8244-a5166be8a7b5","аналитический модуль","5","Молниеносный ответ, проблема исчезла за минуты","2026-02-20 03:32:42","скорость решения","скорость решения","","positive","молниеносный","","","0.8557"
